nct_id,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04328467,0,1436678,Tamoxifen,Drug,0,4100353834,1055,1064,tamoxifen,Current,10000,"",-99999,99999,1
NCT04328961,0,1436678,Tamoxifen,Drug,0,4100354734,1300,1309,tamoxifen,Concomitant,0,"",-99999,99999,1
NCT04351620,0,1436678,Tamoxifen,Drug,0,4100394034,2477,2486,tamoxifen,Current,10000,"",-99999,99999,1
NCT04333225,0,1436678,Tamoxifen,Drug,0,4100362434,1922,1939,tamoxifen citrate,"",0,"",-99999,99999,1
NCT04320615,0,40171288,Tocilizumab,Drug,0,4100347534,707,710,TCZ,with the past 6 months,180,"",-99999,99999,1
NCT04283461,0,1237049,Theophylline,Drug,0,,4640,4652,theophylline,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04333225,0,21601462,"Low-ceiling diuretics, thiazides",Drug,0,4100362434,1753,1784,thiazide diuretics,"",0,"",-99999,99999,1
NCT04331795_A,0,40171288,tocilizumab,Drug,0,4100359134,1618,1629,tocilizumab,Previous,0,"",-99999,99999,1
NCT04331795_B,0,40171288,tocilizumab,Drug,0,,688,699,tocilizumab,history of,0,"",-99999,99999,1
NCT04337216,0,40171288,tocilizumab,Drug,0,4100369934,1839,1850,tocilizumab,within 4 weeks,28,"",-99999,99999,1
NCT04351620,0,742267,topiramate,Drug,0,4100394034,2464,2474,topiramate,Current,10000,"",-99999,99999,1
NCT04292730,0,35807195,Investigational drug,Drug,0,,864,967,treatment with other agents with actual or possible direct acting antiviral activity against SARS-CoV-2,at screening,0,"",-99999,99999,1
NCT04292899,0,35807195,Investigational drug,Drug,0,,1066,1169,treatment with other agents with actual or possible direct acting antiviral activity against SARS-CoV-2,at screening,0,"",-99999,99999,1
NCT04351620,0,745466,Valproate,Drug,0,4100394034,2436,2449,valproic acid,Current,10000,"",-99999,99999,1
NCT04325906,0,1507835,Vasopressin (USP),Drug,0,,612,623,vasopressor,"",0,"",-99999,99999,1
NCT04331795_B,0,1507835,Vasopressin (USP),Drug,0,4100360634,630,641,vasopressor,Concurrent,0,"",-99999,99999,1
NCT04350593,0,1507835,Vasopressin (USP),Drug,0,4100392434,1006,1017,vasopressor,at Screening,0,"",-99999,99999,1
NCT04331795_A,0,1507835,Vasopressin (USP),Drug,0,4100359034,1560,1596,vasopressor medications,Concurrent,0,"",-99999,99999,1
NCT04335123,0,1507835,Vasopressin (USP),Drug,0,,1378,1390,vasopressors,within 48 hours prior to Day 0,1,"",-99999,99999,1
NCT04283461,0,37310274,2019 coronavirus vaccine not available,Procedure,0,4100336834,8491,8510,coronavirus vaccine,at any time prior to or during the study,0,"",-99999,99999,1
NCT04337216,0,4273629,Chemotherapy,Procedure,0,,1042,1064,cytotoxic chemotherapy,within the 4 weeks,28,"",-99999,99999,1
NCT04283461,0,4273629,Chemotherapy,Procedure,0,,7243,7258,cytotoxic drugs,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04280705,0,4032243,Dialysis procedure,Procedure,0,,1567,1575,dialysis,Anticipated transfer to another hospital which is not a study site within 72 hours,3,"",-99999,99999,1
NCT04308668,0,4032243,Dialysis procedure,Procedure,0,,548,556,dialysis,Current,10000,"",-99999,99999,1
NCT04343755_recipient,0,1507835,Vasopressin (USP),Drug,0,,1354,1366,vasopressors,within the previous 30 days,30,"",-99999,99999,1
NCT04345614,0,1507835,Vasopressin (USP),Drug,0,4100384434,2171,2183,vasopressors,"",0,"",-99999,99999,1
NCT04347226,0,1507835,Vasopressin (USP),Drug,0,4100387234,4189,4201,vasopressors,"",0,"",-99999,99999,1
NCT04347239,0,1507835,Vasopressin (USP),Drug,0,,2935,2947,vasopressors,at time of screening,0,"",-99999,99999,1
NCT04349371,0,35807390,Anti-CD20 medication,Drug,0,4100390834,407,428,anti-B cell therapies,"",0,"",-99999,99999,1
NCT04346628,0,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,0,4100386134,872,888,anticancer drugs,"",0,"",-99999,99999,1
NCT04349371,0,9999,Anti-cytokine therapies,Drug,0,4100390834,430,453,anti-cytokine therapies,"",0,"",-99999,99999,1
NCT04347226,0,45893334,Interleukin-6 Antagonists,Drug,0,4100387134,3194,3203,anti-IL-6,within 30 days of first dose of study treatment,30,"",-99999,99999,1
NCT04348370,0,9999,Anti-cytokine therapies,Drug,0,4100390034,1159,1186,any anti-cytokine therapies,for longer than 3 months,90,"",-99999,99999,1
NCT04311177,0,40224806,1 ML medroxyprogesterone acetate 150 MG/ML Injection [Depo-Provera],Drug,0,,637,679,Depo-formulation of hormonal contraception,dehydration,0,"",-99999,99999,1
NCT04351620,0,1326303,Digoxin,Drug,0,4100394034,2305,2329,"digoxin (Digox, Digitek)",Current,10000,"",-99999,99999,1
NCT04350593,0,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,0,4100392534,1187,1217,experimental immune modulators,Currently,10000,"",-99999,99999,1
NCT04351620,0,1354860,Flecainide,Drug,0,4100394034,2248,2269,flecainide (Tambocor),Current,10000,"",-99999,99999,1
NCT04346628,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,4100386134,821,844,immunosuppressive drugs,"",0,"",-99999,99999,1
NCT04349371,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,4100390834,369,395,immunosuppressive regimens,"",0,"",-99999,99999,1
NCT04347226,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,,3642,3667,immunosuppressive therapy,History of,0,"",-99999,99999,1
NCT04350593,0,723640,Positive Inotropic Agents,Drug,0,4100392434,1035,1044,inotropic,at Screening,0,"",-99999,99999,1
NCT04342663,0,4028623,Transplantation of bone marrow,Procedure,0,4100378134,843,846,BMT,recently,10000,"",-99999,99999,1
NCT04329832,0,4028623,Transplantation of bone marrow,Procedure,0,,433,455,bone marrow transplant,Current,10000,"",-99999,99999,1
NCT04334382,0,4028623,Transplantation of bone marrow,Procedure,0,,330,352,bone marrow transplant,History of,0,"",-99999,99999,1
NCT04337216,0,4028623,Transplantation of bone marrow,Procedure,0,4100369834,834,856,bone marrow transplant,History of,0,"",-99999,99999,1
NCT04342169,0,4028623,Transplantation of bone marrow,Procedure,0,4100377134,266,303,bone marrow transplant,History of,0,"",-99999,99999,1
NCT04331795_A,0,4028623,Transplantation of bone marrow,Procedure,0,4100359634,2285,2312,bone marrow transplantation,History of,0,"",-99999,99999,1
NCT04331795_B,0,4028623,Transplantation of bone marrow,Procedure,0,4100361234,1355,1382,bone marrow transplantation,anti-IL6R inhibitor,0,"",-99999,99999,1
NCT04336410,0,4028623,Transplantation of bone marrow,Procedure,0,4100369034,1914,1941,bone marrow transplantation,Prior history of,0,"",-99999,99999,1
NCT04348370,0,4028623,Transplantation of bone marrow,Procedure,0,4100390034,973,1000,bone marrow transplantation,for longer than 3 months,90,"",-99999,99999,1
NCT04349371,0,4273629,Chemotherapy,Procedure,0,4100390834,455,469,chemotherapies,"",0,"",-99999,99999,1
NCT04322682,0,4273629,Chemotherapy,Procedure,0,,2356,2368,chemotherapy,history of,0,"",-99999,99999,1
NCT04341727,0,4273629,Chemotherapy,Procedure,0,,1403,1415,chemotherapy,Concurrent,0,"",-99999,99999,1
NCT04345614,0,4273629,Chemotherapy,Procedure,0,4100384234,2479,2491,Chemotherapy,at the time of consent,10000,"",-99999,99999,1
NCT04321369,0,4273629,Chemotherapy,Procedure,0,4100347834,550,572,Chemotherapy treatment,in the past two weeks,14,"",-99999,99999,1
NCT04327804,0,4273629,Chemotherapy,Procedure,0,4100350934,505,527,Chemotherapy treatment,in the past two weeks,14,"",-99999,99999,1
NCT04329923_1,0,4043019,Procedure on nervous system,Procedure,0,4100356134,3186,3197,CNS surgery,in the last 2 months,60,"",-99999,99999,1
NCT04350593,0,4336747,Cardiac support procedure,Procedure,0,4100392434,1048,1078,mechanical circulatory support,at Screening,0,"",-99999,99999,1
NCT04292730,0,4230167,Artificial respiration,Procedure,0,,1017,1039,mechanical ventilation,at screening,0,"",-99999,99999,1
NCT04329923_2,0,4043019,Procedure on nervous system,Procedure,0,4100357134,3186,3197,CNS surgery,in the last 2 months,60,"",-99999,99999,1
NCT04329923_3,0,4043019,Procedure on nervous system,Procedure,0,4100358034,3186,3197,CNS surgery,in the last 2 months,60,"",-99999,99999,1
NCT04346628,0,4080169,Continuous ambulatory peritoneal dialysis,Procedure,0,4100386234,996,1044,continuous ambulatory peritoneal dialysis (CAPD),"",0,"",-99999,99999,1
NCT04311177,0,4032243,Dialysis procedure,Procedure,0,4100342234,1123,1131,dialysis,prior to enrollment,0,"",-99999,99999,1
NCT04312009,0,4032243,Dialysis procedure,Procedure,0,4100343034,1477,1485,dialysis,at the time of randomization,10000,"",-99999,99999,1
NCT04323761,0,4032243,Dialysis procedure,Procedure,0,4100349434,1903,1911,dialysis,"",0,"",-99999,99999,1
NCT04328467,0,4032243,Dialysis procedure,Procedure,0,4100353634,699,707,dialysis,"",0,"",-99999,99999,1
NCT04333654,0,4032243,Dialysis procedure,Procedure,0,4100363534,750,758,dialysis,skin reactions,0,"",-99999,99999,1
NCT04341441,0,4032243,Dialysis procedure,Procedure,0,4100375234,1717,1725,dialysis,"",0,"",-99999,99999,1
NCT04341727,0,4032243,Dialysis procedure,Procedure,0,4100376434,1458,1466,dialysis,"",0,"",-99999,99999,1
NCT04343651,0,4032243,Dialysis procedure,Procedure,0,4100380034,2254,2262,dialysis,>12,0,"",-99999,99999,1
NCT04343755_recipient,0,4032243,Dialysis procedure,Procedure,0,,1418,1426,dialysis,within the previous 30 days,30,"",-99999,99999,1
NCT04283461,0,37310274,2019 coronavirus vaccine not available,Procedure,0,4100336834,8458,8510,SARS-CoV-2 vaccine,at any time prior to or during the study,0,"",-99999,99999,1
NCT04329923_2,0,45888085,Surgery,Procedure,0,4100357134,3239,3246,surgery,in the last 2 months,60,"",-99999,99999,1
NCT04348435,0,37310274,2019 coronavirus vaccine not available,Procedure,0,4100390634,2756,2808,SARS-CoV-2 vaccine,at any time prior to or during the study,0,"",-99999,99999,1
NCT04349631,0,37310274,2019 coronavirus vaccine not available,Procedure,0,4100391334,1576,1628,SARS-CoV-2 vaccine,at any time prior to or during the study,0,"",-99999,99999,1
NCT04331795_A,0,4208341,Solid organ transplant,Procedure,0,4100359634,2316,2338,solid organ transplant,History of,0,"",-99999,99999,1
NCT04331795_B,0,4208341,Solid organ transplant,Procedure,0,4100361234,1386,1408,solid organ transplant,anti-IL6R inhibitor,0,"",-99999,99999,1
NCT04342169,0,4208341,Solid organ transplant,Procedure,0,4100377134,281,303,solid organ transplant,History of,0,"",-99999,99999,1
NCT04345692,0,4032243,Dialysis procedure,Procedure,0,4100385434,818,826,dialysis,Subject (or legally authorized representative) provides written informed consent prior to initiation of any study procedures,0,"",-99999,99999,1
NCT04347239,0,4032243,Dialysis procedure,Procedure,0,,3238,3246,dialysis,at time of screening,0,"",-99999,99999,1
NCT04350593,0,4032243,Dialysis procedure,Procedure,0,4100392334,952,960,dialysis,"",0,"",-99999,99999,1
NCT04351620,0,4032243,Dialysis procedure,Procedure,0,4100393534,1682,1690,dialysis,"",0,"",-99999,99999,1
NCT04318444,0,4032243,Dialysis therapy,Procedure,0,4100346134,1198,1214,dialysis therapy,Current,10000,"",-99999,99999,1
NCT04345614,1,2721249,Procurement of donor sperm from sperm bank,Procedure,1,,1319,1331,donate sperm,for 39 months,1170,"",-99999,99999,1
NCT04283461,1,4082892,Fresh frozen plasma preparation,Procedure,1,4100339734,3214,3238,donating plasma,during the study (outside of this study),0,"",-99999,99999,1
NCT04341116,0,4052536,Extracorporeal membrane oxygenation,Procedure,0,,1786,1790,ECMO,"",0,"",-99999,99999,1
NCT04345614,0,4120445,Hemopoietic stem cell transplant,Procedure,0,4100384534,2368,2390,hematologic transplant,history of,0,"",-99999,99999,1
NCT04329832,0,4120120,Hemodialysis,Procedure,0,4100355234,488,500,hemodialysis,"",0,"",-99999,99999,1
NCT04334382,0,4120120,Hemodialysis,Procedure,0,4100364634,432,444,hemodialysis,"",0,"",-99999,99999,1
NCT04334967,0,4120120,Hemodialysis,Procedure,0,4100365734,846,858,hemodialysis,Current,10000,"",-99999,99999,1
NCT04342169,0,4120120,Hemodialysis,Procedure,0,4100377234,336,348,hemodialysis,"",0,"",-99999,99999,1
NCT04343183,0,4120120,Hemodialysis,Procedure,0,,335,347,Hemodialysis,Current,10000,"",-99999,99999,1
NCT04283461,1,4151931,Manual withdrawal of penis,Procedure,1,,1312,1322,withdrawal,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04345614,0,4120120,Hemodialysis,Procedure,0,4100384234,2696,2708,Hemodialysis,at the time of consent,10000,"",-99999,99999,1
NCT04346628,0,4120120,Hemodialysis,Procedure,0,4100386234,980,992,hemodialysis,"",0,"",-99999,99999,1
NCT04345614,0,4230167,Artificial respiration,Procedure,0,,1695,1722,Home mechanical ventilation,for 39 months,1170,"",-99999,99999,1
NCT04345601,0,4140455,Home oxygen therapy,Procedure,0,,1178,1189,home oxygen,Currently,10000,"",-99999,99999,1
NCT04340232,0,45768802,Immunosuppressant drug therapy,Procedure,0,,1506,1531,immunosuppressant therapy,History of,0,"",-99999,99999,1
NCT04340232,0,45768802,Immunosuppressant drug therapy,Procedure,0,,1595,1620,immunosuppressant therapy,History of,0,"",-99999,99999,1
NCT04283461,0,44791414,Administration of vaccine,Procedure,0,,8367,8386,inactivated vaccine,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04329923_3,0,4269838,Infusion,Procedure,0,4100357934,2936,2954,infusional therapy,"",0,"",-99999,99999,1
NCT04341675,0,4201025,High concentration oxygen therapy,Procedure,0,4100375634,747,763,high flow oxygen,"",0,15 L/min,15,99999,1
NCT04329923_1,0,4057410,Intensive care monitoring,Procedure,0,4100356034,2956,2974,intense monitoring,"",0,"",-99999,99999,1
NCT04329923_2,0,4057410,Intensive care monitoring,Procedure,0,4100357034,2956,2974,intense monitoring,"",0,"",-99999,99999,1
NCT04329923_3,0,4057410,Intensive care monitoring,Procedure,0,4100357934,2956,2974,intense monitoring,"",0,"",-99999,99999,1
NCT04337216,0,44791404,Intramuscular injection of vaccine,Procedure,0,,2104,2143,intramuscular live (attenuated) vaccine,within the 4 weeks,28,"",-99999,99999,1
NCT04306393,0,4202832,Intubation,Procedure,0,,242,251,intubated,for more than 72 hours from initiation of the treatment gas,3,"",-99999,99999,1
NCT04341116,0,4223299,New York Heart Association Classification,Measurement,0,4100374434,1377,1425,New York Heart Association Classification (NYHA),in the 3 months prior to study drug administration,90,Class III-Class IV,-99999,99999,1
NCT04341935,1,4202832,Intubation,Procedure,1,,329,338,intubated,History of,0,"",-99999,99999,1
NCT04347239,1,4202832,Intubation,Procedure,1,4100388134,1971,1980,intubated,within 72 hours of the screening,3,"",-99999,99999,1
NCT04325906,0,4202832,Intubation,Procedure,0,,435,445,intubation,"",0,"",-99999,99999,1
NCT04292899,0,4230167,Artificial respiration,Procedure,0,,1349,1371,mechanical ventilation,at screening,0,"",-99999,99999,1
NCT04340232,0,4230167,Artificial respiration,Procedure,0,4100373134,2193,2215,mechanical ventilation,"",0,"",-99999,99999,1
NCT04343651,0,4230167,Artificial respiration,Procedure,0,,1838,1860,mechanical ventilation,at the time of screening,10000,"",-99999,99999,1
NCT04343976,0,4230167,Artificial respiration,Procedure,0,,761,783,mechanical ventilation,"",0,"",-99999,99999,1
NCT04344236,0,4230167,Artificial respiration,Procedure,0,,178,200,mechanical ventilation,History of,0,"",-99999,99999,1
NCT04347239,1,4230167,Artificial respiration,Procedure,1,4100387834,995,1017,mechanical ventilation,"",0,"",-99999,99999,1
NCT04350593,0,4230167,Artificial respiration,Procedure,0,4100392234,668,690,mechanical ventilation,"",0,"",-99999,99999,1
NCT04292899,0,4230167,Artificial respiration,Procedure,0,4100340834,1255,1278,Mechanically ventilated,any duration,0,"",-99999,99999,1
NCT04337216,0,4230167,Artificial respiration,Procedure,0,,501,524,Mechanically ventilated,within the 4 weeks,28,"",-99999,99999,1
NCT04341116,0,4301351,Surgical procedure,Procedure,0,4100374134,741,768,medical/ surgical procedure,within 2 weeks prior to enrollment,14,"",-99999,99999,1
NCT04321369,0,44790257,Functional endoscopic nasal surgery,Procedure,0,4100347834,513,526,Nasal surgery,in the past two weeks,14,"",-99999,99999,1
NCT04327804,0,44790257,Functional endoscopic nasal surgery,Procedure,0,4100350934,468,481,Nasal surgery,in the past two weeks,14,"",-99999,99999,1
NCT04311177,0,4027509,Contraception,Procedure,0,,573,614,protocol-allowed version of contraception,dehydration,0,"",-99999,99999,1
NCT04320511,0,46274010,History of radiation therapy to the chest,Procedure,0,,520,537,radiation to lung,"",0,"",-99999,99999,1
NCT04317040,0,4324124,Peritoneal dialysis,Procedure,0,4100345434,975,994,peritoneal dialysis,"",0,> 5 times the upper limit,5,99999,1
NCT04320511,0,46274010,History of radiation therapy to the chest,Procedure,0,4100346934,551,573,radiation to the chest,prior,0,"",-99999,99999,1
NCT04342663,0,4208341,Solid organ transplant,Procedure,0,,819,841,solid organ transplant,Currently,10000,"",-99999,99999,1
NCT04336410,0,4208341,Solid organ transplant,Procedure,0,4100369034,1899,1941,solid organ transplantation,Prior history of,0,"",-99999,99999,1
NCT04348370,0,4208341,Solid organ transplant,Procedure,0,4100390034,927,954,solid organ transplantation,for longer than 3 months,90,"",-99999,99999,1
NCT04337216,0,4208341,Solid organ transplant,Procedure,0,4100369834,819,856,solid-organ transplant,History of,0,"",-99999,99999,1
NCT04329923_1,0,37079536,Spinal surgery,Procedure,0,4100356134,3177,3197,spine surgery,in the last 2 months,60,"",-99999,99999,1
NCT04329923_2,0,37079536,Spinal surgery,Procedure,0,4100357134,3177,3197,spine surgery,in the last 2 months,60,"",-99999,99999,1
NCT04344444,0,3026258,Q-T interval corrected,Measurement,0,,600,603,QTc,"",0,greater than 450 milliseconds,450,99999,1
NCT04329923_3,0,37079536,Spinal surgery,Procedure,0,4100358034,3177,3197,spine surgery,in the last 2 months,60,"",-99999,99999,1
NCT04329923_1,0,4181955,Endovascular insertion of stent,Procedure,0,4100356334,4007,4015,stenting,4 days since,4,"",-99999,99999,1
NCT04329923_2,0,4181955,Endovascular insertion of stent,Procedure,0,4100357334,4007,4015,stenting,Current  ,10000,"",-99999,99999,1
NCT04329923_3,0,4181955,Endovascular insertion of stent,Procedure,0,4100358234,4007,4015,stenting,Current  ,10000,"",-99999,99999,1
NCT04342728,1,45766058,Sterilization procedure,Procedure,1,4100378234,256,269,sterilization,less than 1 year,365,"",-99999,99999,1
NCT04311177,0,4059978,Insertion of subcutaneous contraceptive,Procedure,0,4100342134,731,757,subcutaneous contraceptive,with verbalized commitment to taking daily throughout the study,1,"",-99999,99999,1
NCT04343976,0,4239130,Oxygen therapy,Procedure,0,4100380834,687,742,"supplementary oxygen through nasal cannula, mask, bipap","",0,"",-99999,99999,1
NCT04329923_1,0,45888085,Surgery,Procedure,0,4100356134,3239,3246,surgery,in the last 2 months,60,"",-99999,99999,1
NCT04329923_3,0,45888085,Surgery,Procedure,0,4100358034,3239,3246,surgery,in the last 2 months,60,"",-99999,99999,1
NCT04336215,0,45888085,Surgery,Procedure,0,4100367834,1128,1135,surgery,in the past 30 days,30,"",-99999,99999,1
NCT04347226,0,44791414,Administration of vaccine,Procedure,0,,3944,4025,non-oncology vaccines containing live virus for prevention of infectious diseases,History of,0,"",-99999,99999,1
NCT04347239,1,4155151,Oxygen administration by nasal cannula,Procedure,1,4100387834,1019,1062,oxygen delivered by high-flow nasal cannula,"",0,"",-99999,99999,1
